Timestamp,Temperature (?C),Humidity (%),CO2 (ppm),PM2.5 (?g/m?),PM10 (?g/m?),TVOC (ppb),CO (ppm),Light Intensity (lux),Motion Detected,Occupancy Count,Ventilation Status
03-11-2024 04:05,23.78,32.42,550.9,34.86,71.46,346.65,0.15,146.67,1,23,Closed
03-11-2024 04:10,20.25,50.42,650.33,37.04,24.08,283.72,0.65,432.17,1,32,Closed
03-11-2024 04:15,24.67,35.96,668.92,24.47,66.19,288.08,4.81,585.2,0,26,Closed
03-11-2024 04:20,23.25,34.97,468.56,5.03,41.36,423.93,1.43,805.9,1,42,Closed
03-11-2024 04:25,28,65.72,874.45,34.75,83.49,358.28,3.63,475.82,1,41,Open
03-11-2024 04:30,26.62,49.36,590.51,17.96,14.72,322.85,3.78,755.04,1,12,Open
03-11-2024 04:35,21.37,32.49,732.57,12.23,18.12,53.69,1.19,550.01,1,14,Closed
03-11-2024 04:40,23.28,48.39,,25.03,93.94,207.02,4.08,416.65,0,0,Open
03-11-2024 04:45,21.18,56.71,440.9,53.66,32.22,391.76,0.33,625.23,0,13,Open
03-11-2024 04:50,25.29,34.72,609.56,,64.74,283.6,2.32,327.89,0,18,Open
03-11-2024 04:55,22.22,45.78,943.02,17.67,34.69,81.88,4.18,919.32,0,47,Open
03-11-2024 05:00,19.15,69.68,517.42,19.61,,370.6,0.67,413.83,0,6,Closed
03-11-2024 05:05,24.61,63.16,679.93,17.26,82.87,273.25,4.94,615.6,0,3,Open
03-11-2024 05:10,18.11,48.08,690.83,14.96,48.79,303.23,3.92,355.03,,27,Closed
03-11-2024 05:15,20.97,58.18,539.69,32.39,59.62,431.41,3.57,968.06,1,39,Closed
03-11-2024 05:20,27.07,43.35,836.29,64.25,75.75,436.81,0.49,761.29,1,44,Open
03-11-2024 05:25,18.94,64.75,642.61,33.85,73.94,251.21,2.55,882.58,1,28,Closed
03-11-2024 05:30,23.04,66.28,919.11,67.21,37.28,131.7,3.82,643.66,0,7,Open
03-11-2024 05:35,25.95,52.65,462.83,48.87,87.74,201.91,1.5,295.18,0,49,Open
03-11-2024 05:40,27.05,30.32,521.21,15.32,79.64,182.22,0.27,359.54,0,0,Open
03-11-2024 05:45,23.6,62.54,464.5,49.49,40.18,465.82,2.81,511.41,1,11,Closed
03-11-2024 05:50,19.53,51.19,411.63,10.73,99.8,282.57,4.9,967.74,0,47,Open
03-11-2024 05:55,27.41,33.9,472.68,28.37,89.68,396.79,4.79,290.3,1,30,Closed
03-11-2024 06:00,25.49,32.42,992.86,65.87,59.03,319.97,1.54,616.63,1,37,Closed
03-11-2024 06:05,21.96,49.66,842.44,49.48,50.03,332.52,1.86,790.72,1,40,Closed
03-11-2024 06:10,20.77,57.01,677.26,23.9,83.7,359.46,4.86,311.89,1,22,Closed
03-11-2024 06:15,18.48,50.25,644.66,17.49,94.64,82.34,3.79,741.66,0,32,Open
03-11-2024 06:20,19.91,41.1,883.78,69.84,65.54,60.42,4.63,469.68,1,17,Closed
03-11-2024 06:25,25.78,61.28,,64.81,74.51,392.52,1.29,828.01,0,12,Closed
03-11-2024 06:30,19.09,33.12,800.63,39.71,18.78,492.42,1.46,364.67,0,49,Closed
03-11-2024 06:35,19.29,37.56,943.85,50.08,70.63,162.25,3.46,969.18,,6,Closed
03-11-2024 06:40,,60.34,612.52,54.95,50.75,145.22,4.56,983.68,1,39,Closed
03-11-2024 06:45,21.95,61.16,688.21,49.41,86.31,165.82,0.42,830.3,0,5,Closed
03-11-2024 06:50,19.89,50.17,566.78,15.57,90.12,192.12,4.61,493.96,1,39,Closed
03-11-2024 06:55,27.04,34.11,879.28,48.16,40.15,297.61,4.99,579.17,0,31,Open
03-11-2024 07:00,20.58,31.17,644.69,8.74,51.55,455.8,4.42,998.19,1,21,Closed
03-11-2024 07:05,27.19,46.3,829.39,15.03,28.71,417.98,0.67,194.49,1,10,Closed
03-11-2024 07:10,27.85,43.6,659.37,37.52,80.22,416.5,3.29,831.34,1,29,Closed
03-11-2024 07:15,25.55,55.64,533.69,20.52,63.03,218.36,4.66,655.34,1,11,Open
03-11-2024 07:20,,53.18,976.29,14.74,60.31,326.07,0.96,943.73,1,41,Closed
03-11-2024 07:25,20.4,45.3,722.93,46.97,36.17,446.92,2.99,113.06,0,31,Closed
03-11-2024 07:30,20.67,,441.12,54.3,,258.47,3.73,963.21,0,20,Open
03-11-2024 07:35,23.43,44.55,477.55,64.77,51.78,482.84,4.15,585.67,0,39,Open
03-11-2024 07:40,19.58,36.4,755.62,57.77,70.19,247.86,2.03,380.68,0,37,Open
03-11-2024 07:45,18.77,39.36,528.39,12.39,82.39,366,2.58,208.57,0,43,Open
03-11-2024 07:50,19.76,59.07,802.65,29.33,41.08,285.71,2.64,,0,42,Open
03-11-2024 07:55,21.27,59.77,599.85,34.63,14.19,499.88,1.4,896.42,0,19,Closed
03-11-2024 08:00,18.49,58.16,455.8,5.51,12.71,475.96,1.77,944.04,1,,Closed
03-11-2024 08:05,19.95,30.88,708.38,41.42,81.09,153.36,1.07,315.2,0,36,Closed
03-11-2024 08:10,19.68,64,984.54,40.87,98.02,478.7,1.71,319,0,5,Closed
03-11-2024 08:15,25.72,46.26,715.45,18.23,53.76,246.04,4.17,478.9,1,16,Closed
03-11-2024 08:20,19.7,65.04,689.34,14,31.34,206.08,1.38,164.85,0,40,Open
03-11-2024 08:25,25.92,44.89,562.74,,58.05,93.56,2.45,330.35,1,14,Open
03-11-2024 08:30,23.08,69.24,832.51,30.17,32.86,70.14,4.76,791.62,0,1,Closed
03-11-2024 08:35,25.58,52.23,726.97,10.98,16.89,346.91,3.74,901.13,0,33,Open
03-11-2024 08:40,22.5,37.8,866.55,43.35,63.5,435.79,4.83,429.44,0,1,Open
03-11-2024 08:45,27.01,52.04,749.52,65.72,95.45,189.27,4.43,162.69,1,35,Closed
03-11-2024 08:50,,35.26,533.28,72.15,56.52,104.65,3.45,728.91,0,26,Closed
03-11-2024 08:55,25.67,32.12,971.46,45.37,76.67,127.16,2.64,971.12,1,13,Closed
03-11-2024 09:00,19.63,34.17,629.09,,17.81,402.07,2.18,701.68,1,47,Open
03-11-2024 09:05,26.83,41.6,761.81,32.76,86.66,264.41,2.85,222.39,0,11,Open
03-11-2024 09:10,18.28,44.53,907.88,33.8,50.61,487.79,1.43,595.84,1,48,Closed
03-11-2024 09:15,22.57,56.82,809.45,53.63,84.45,53.47,4.71,261.93,1,14,Open
03-11-2024 09:20,22.21,40.61,541.53,14.22,59.83,430.45,0.47,327.24,1,35,Open
03-11-2024 09:25,24.24,67.88,652.78,25.23,61.19,104.29,3.65,480.02,0,30,Open
03-11-2024 09:30,22.41,35.84,691.85,54.56,,439.51,0.43,754.88,0,19,Closed
03-11-2024 09:35,23.89,54.96,403.22,63.14,88.56,228.22,0.92,536.61,1,11,Open
03-11-2024 09:40,26.62,37.58,863.1,10.44,97.28,385.49,2.79,411.11,0,7,Closed
03-11-2024 09:45,19.42,30.69,410.34,,56.44,366.03,0.65,804.25,1,2,Open
03-11-2024 09:50,20.44,56.07,536.6,8.64,94.16,256.51,1.92,895.3,0,17,Open
03-11-2024 09:55,26.03,41.39,546.63,35.9,59.04,130.65,3.16,661.76,1,13,Closed
03-11-2024 10:00,20.28,33.89,881.25,65.1,71.9,298.96,4.74,111.67,1,1,Open
03-11-2024 10:05,27.06,60.02,591.01,42.54,50.94,323.43,4.03,852.2,1,4,Closed
03-11-2024 10:10,23.41,53.7,416.48,24.16,22.3,214.73,4.25,368.29,1,42,Open
03-11-2024 10:15,18.82,31.03,498.7,51.56,71.54,228.55,3.34,385.09,0,27,Closed
03-11-2024 10:20,18.21,31.69,903.54,20.93,84.26,248.87,1.5,580.44,0,22,Closed
03-11-2024 10:25,25.63,31.05,705.74,22.92,54.22,,1.93,459.76,0,14,Open
03-11-2024 10:30,26.56,33.79,813.11,19.23,59.57,499.96,4.05,622.78,1,41,Closed
03-11-2024 10:35,20.4,62.35,506.36,51.8,99.13,231.57,3.89,625.74,0,14,Open
03-11-2024 10:40,20.41,41.78,783.64,12.14,44.14,292.84,4.63,100.97,0,12,Closed
03-11-2024 10:45,27.54,55.36,580.6,15.95,31.93,211.97,2.93,825.6,0,34,Closed
03-11-2024 10:50,24.56,30.65,505.49,36.19,92.09,424.91,0.71,289.34,1,,Closed
03-11-2024 10:55,19.68,37.52,541.5,34.2,90.05,349.14,4.44,549.57,0,35,Open
03-11-2024 11:00,22.49,61.73,802.25,40.53,81.58,191,3.62,135.21,1,38,Closed
03-11-2024 11:05,27.1,58.86,945.49,65.07,61.19,261.78,3.85,278.07,0,23,Closed
03-11-2024 11:10,24.21,47.78,970.36,57.17,16.45,286.74,3.1,605.26,1,45,Open
03-11-2024 11:15,22.07,62.74,632.17,33.83,72.9,278.32,3.9,961.11,0,46,Closed
03-11-2024 11:20,19.51,30.53,414.67,18.24,41.54,472.02,2.77,526.24,1,40,Open
03-11-2024 11:25,25.26,43.72,639.09,24.05,95.34,,0.7,855.12,0,33,Closed
03-11-2024 11:30,20.76,34.57,852.32,41.47,10.03,427.17,4.88,654,1,4,Closed
03-11-2024 11:35,23.66,65.4,948.77,74.1,59.29,301.23,0.12,244.09,1,18,Closed
03-11-2024 11:40,24,64.98,797.59,64.96,99.93,208.57,2.87,579.02,1,1,Open
03-11-2024 11:45,23.55,31.29,459.98,45.48,88.25,123.5,3.17,296.63,1,11,Open
03-11-2024 11:50,20.46,60.25,405.5,55.82,29.81,173.04,3.13,249.49,1,10,Closed
03-11-2024 11:55,25.08,43.18,561.33,13.99,97.08,66.5,2.18,332.92,1,48,Closed
03-11-2024 12:00,23.66,43.64,556.45,40.2,11.86,136.68,0.88,584.72,0,42,Open
03-11-2024 12:05,22.04,56.62,537.49,36.19,98.72,185.05,3.59,304.29,1,47,Open
03-11-2024 12:10,18.52,45.94,929.46,20.88,31.75,295.16,2.35,861.45,0,14,Closed
03-11-2024 12:15,21.31,57.69,835.35,36.4,90.69,412.73,0.76,511.09,0,4,Closed
03-11-2024 12:20,21.52,53.5,433.99,11.54,31.42,238.25,2.72,726.65,0,11,Closed
03-11-2024 12:25,25.91,63.12,983.75,31.73,97.86,257.54,3.1,792.57,1,19,Open
03-11-2024 12:30,23.13,34.42,622.72,40.9,10.72,483.13,3.77,603.59,1,44,Closed
03-11-2024 12:35,27.32,52.68,991.58,44.2,75.56,156.82,3.58,393.45,1,26,Open
03-11-2024 12:40,25.51,34.75,944.15,48.81,33.28,485.93,3.17,230.11,1,11,Closed
03-11-2024 12:45,23.38,36.8,745.74,43.31,43.44,370.6,3.98,709.82,1,35,Open
03-11-2024 12:50,19.69,61.83,988.86,50.46,83.84,265.14,2.85,427.67,1,2,Open
03-11-2024 12:55,20.21,,978.65,33.45,71.18,376.25,1.49,327.57,0,26,Closed
03-11-2024 13:00,19.6,36.16,473.87,31.1,59.29,348.65,2.92,143.3,1,6,Open
03-11-2024 13:05,22.43,47.22,493.43,68.52,73.71,131.86,3.91,231.48,0,20,Open
03-11-2024 13:10,25.23,53.04,530.73,28.55,77.41,369.64,3.28,547.62,0,24,Closed
03-11-2024 13:15,25.59,43.73,971.92,11.33,13.94,429.93,4.05,293.35,0,25,Open
03-11-2024 13:20,18.96,43.71,849.7,17.03,81.38,172.05,2.4,670.93,1,23,Closed
03-11-2024 13:25,22.96,44.22,894.22,33.43,61.95,69.01,3.45,,0,41,Closed
03-11-2024 13:30,22.81,57.08,576.48,43.05,73.88,352.48,2.18,487.49,1,18,Closed
03-11-2024 13:35,,35.81,715.48,69.48,42.12,97.84,2.57,171.51,1,7,Closed
03-11-2024 13:40,21.01,48.81,818.88,14.32,20.22,163.08,,355.15,0,45,Open
03-11-2024 13:45,22.76,57.78,587.35,5.4,74.16,319.44,0.23,341.01,1,14,Open
03-11-2024 13:50,23.17,58.95,889.34,,80.79,494.4,1.04,216.51,1,34,Open
03-11-2024 13:55,24,37.36,923.19,33.71,69.99,228.6,2.8,956.69,0,39,Open
03-11-2024 14:00,21.77,35.21,706.35,23.16,24.91,221.69,4.25,,1,2,Closed
03-11-2024 14:05,27.45,65.01,,28.31,99.37,336.62,4.62,142.99,0,2,Closed
03-11-2024 14:10,21.39,44.26,594.53,27.48,98.72,167.8,3.26,311.52,1,22,Open
03-11-2024 14:15,26.95,42.41,429.53,31.44,84.6,330.87,4.52,844.44,1,0,Open
03-11-2024 14:20,26.01,60.33,689.59,6.01,26.69,188.57,0.75,549.53,1,7,Closed
03-11-2024 14:25,22.65,50.78,415.56,69.66,28.22,363.16,2.18,917.26,0,31,Open
03-11-2024 14:30,22.96,53.79,428,,30.03,215.04,1.91,416.72,0,11,Open
03-11-2024 14:35,26.7,51.41,777.06,26.97,61.66,464.82,1.56,436.74,0,25,Closed
03-11-2024 14:40,22.93,57.73,566.38,65.35,31.86,57.68,0.66,761.47,0,20,Open
03-11-2024 14:45,24.79,33.75,883.56,23.87,44.48,126.07,0.44,559.14,1,23,Closed
03-11-2024 14:50,26.09,,445.8,17.12,76.34,217.93,1.37,243.27,1,29,Open
03-11-2024 14:55,27.08,44.56,984.54,23.8,31.1,153.97,3.42,668.5,1,28,Open
03-11-2024 15:00,20.18,40.02,661.94,27.97,67.61,458.18,4.61,609.72,0,2,Closed
03-11-2024 15:05,27.75,32.18,915.6,69.68,88.27,151.59,4.44,540.08,1,48,Closed
03-11-2024 15:10,27.65,63.83,530.23,30.62,14.68,,3.5,539.17,0,9,Closed
03-11-2024 15:15,20.97,46.73,668.87,28.37,51.11,377.12,2,629.43,0,48,Closed
03-11-2024 15:20,24.14,68.03,951.66,34.11,41.03,273.16,0.86,239.12,0,42,Open
03-11-2024 15:25,18.47,44.28,441.43,11.33,79.5,391.99,1.06,767.49,1,47,Open
03-11-2024 15:30,19.68,61.12,428.68,30.93,88.03,410.62,1.61,464.42,0,18,Closed
03-11-2024 15:35,23.84,44.22,727.24,12.53,21.14,96.78,2.71,267.18,0,31,Open
03-11-2024 15:40,24.5,63.43,496.93,70.47,61.07,428.82,0.53,348.48,0,30,Open
03-11-2024 15:45,23.35,59.78,800.24,61.25,26.53,219.81,3.16,600.54,0,2,Open
03-11-2024 15:50,25.05,31.59,703.5,11.64,26.12,216.25,4.5,495.85,0,11,
03-11-2024 15:55,25.93,50.76,761.35,44.75,56.41,249.01,2.37,677.23,0,35,Closed
03-11-2024 16:00,19.68,36.16,967.88,52.71,96.19,186.39,3.88,112.84,0,39,Open
03-11-2024 16:05,24.6,61.93,977.92,35.74,84.09,492.21,2.28,267.32,1,49,Open
03-11-2024 16:10,23.63,66.48,852.57,23.04,78.34,93.79,2.6,488.81,0,39,Open
03-11-2024 16:15,19.18,41.68,535.78,47.08,85.32,221.12,2.2,832.65,1,44,Closed
03-11-2024 16:20,20.29,50.73,781.23,55.69,83,330.54,1.86,321.33,0,44,Closed
03-11-2024 16:25,22.2,57.05,627.09,52.5,18.85,176.66,0.55,115.39,1,40,Open
03-11-2024 16:30,26.64,64.81,890.02,71.9,84.5,204.2,1.06,,1,49,Closed
03-11-2024 16:35,20.17,47.73,865.66,44.64,96.53,325.7,3.87,854.2,0,9,Closed
03-11-2024 16:40,,66.85,505.78,36.99,63.79,402.71,2.35,402.56,1,20,Closed
03-11-2024 16:45,25.21,63.7,626.02,5.94,33.41,74.39,4.83,868.59,1,14,Open
03-11-2024 16:50,27.76,61.19,406.28,7,25.3,496.32,4.75,406.84,1,6,Open
03-11-2024 16:55,22.47,35.78,618.23,45.06,12.95,139.25,1.34,433.63,1,23,Open
03-11-2024 17:00,21.5,51.9,471.2,54.86,99.25,430.8,4.85,762.55,0,31,Closed
03-11-2024 17:05,20.54,58.26,983.99,,96.84,477.98,3.36,,0,32,Closed
03-11-2024 17:10,18.5,30.44,693.21,14.13,48.45,283.83,0.18,593.36,1,30,Closed
03-11-2024 17:15,19.78,59.02,502.19,73.7,73.66,402.1,0.82,577.21,0,35,Open
03-11-2024 17:20,18.93,47.65,800.37,65.47,96,260.46,4.35,321.14,,45,Open
03-11-2024 17:25,22.94,63.46,942.35,64.91,67.08,354.19,0.93,710.87,0,4,Open
03-11-2024 17:30,27.78,55.54,815.12,71.09,71.76,460.79,0.96,700.02,1,9,Open
03-11-2024 17:35,25.87,31.78,702.96,65.52,39.48,493.61,4.37,743.13,0,48,Open
03-11-2024 17:40,24.02,43.31,825.61,18.13,21.28,153.81,1.22,897.8,0,31,Closed
03-11-2024 17:45,22.87,31.25,487.41,20.55,54.02,52.23,3.7,422.37,1,36,Open
03-11-2024 17:50,24.17,30.32,908.27,39.44,98.88,171.92,3.77,665.39,1,18,Open
03-11-2024 17:55,21.76,69.2,613.85,14.1,40.62,232.28,0.84,681.99,1,16,Open
03-11-2024 18:00,19.78,40.49,764.6,73.32,99.79,157.7,0.47,520.36,0,10,Open
03-11-2024 18:05,23.9,36.34,591.06,57.57,46.73,338.31,2.08,758.89,0,21,Closed
03-11-2024 18:10,23.28,64.9,953.05,26.57,83.19,60.31,2.42,975.75,0,19,Open
03-11-2024 18:15,27.45,42.36,584.74,37.89,78.8,208.66,1.19,164.58,1,30,Closed
03-11-2024 18:20,24.5,41.77,689.09,38.45,91.41,82.2,1.42,737.35,0,27,Closed
03-11-2024 18:25,25.73,,493.89,46.71,14.27,428.57,2.52,950.32,0,16,Closed
03-11-2024 18:30,18.93,53.06,438.73,42.37,68.42,225.17,1.37,759.81,0,31,Closed
03-11-2024 18:35,25.61,38.37,780.26,11.01,96.96,230.98,2.07,351.24,1,3,Open
03-11-2024 18:40,27.83,41.6,929.39,69.04,47.64,97.86,2.89,493.35,1,25,Closed
03-11-2024 18:45,24.57,33.87,718.78,25.91,80.32,426.51,2.85,372.86,0,43,Open
03-11-2024 18:50,25.42,56.34,607.55,25.1,13.78,452.08,0.52,841.24,1,25,Closed
03-11-2024 18:55,27.8,36.99,481.46,55.76,49.12,201.99,4.2,910.25,1,33,Open
03-11-2024 19:00,21.91,47.26,414.9,23.49,73.06,343.07,1.45,747.49,0,26,Closed
03-11-2024 19:05,26.24,56.18,678.11,45.52,74.39,258.1,2.11,654.41,1,21,Open
03-11-2024 19:10,22,,613.8,42.16,22.19,378.31,3.43,387.49,0,32,Closed
03-11-2024 19:15,22.26,48.15,450.35,9.17,89.96,127.88,4.6,730.2,0,32,Open
03-11-2024 19:20,24.58,66.32,558.06,63.18,11.67,216.48,2.26,938.6,1,27,Open
03-11-2024 19:25,20.56,62.23,656.54,63,23.8,263.21,4.94,756.68,0,17,Open
03-11-2024 19:30,27.93,44.9,668.3,74.42,77.25,98.82,4.11,144.2,0,25,Open
03-11-2024 19:35,21.29,54.03,668.47,41.88,96.54,231.52,2.72,111.08,0,1,Closed
03-11-2024 19:40,19.23,46.95,962.74,42.35,57.29,65.64,1.91,105.01,0,28,Open
03-11-2024 19:45,21.23,55.52,904.29,30.15,92.15,428.69,1.85,501.31,0,13,Open
03-11-2024 19:50,26.56,66.32,439.67,5.75,77.51,328.33,2.97,345.13,1,33,Open
03-11-2024 19:55,21.14,52.65,666.9,26.47,72.06,261.5,2.43,862.57,0,4,Open
03-11-2024 20:00,24.11,35.64,603.36,54.36,38.78,,3.62,294.69,0,32,Open
03-11-2024 20:05,27.35,63.61,722.9,46.99,25.15,436.83,3.68,524.98,0,9,Open
03-11-2024 20:10,20.6,,517.62,18.83,92.55,421.98,4.3,368.97,0,41,Closed
03-11-2024 20:15,19.31,37.09,750.29,73.8,69.28,382.69,0.22,522.16,1,,Open
03-11-2024 20:20,18.97,55.02,893.85,21.57,75.57,116.2,3.91,590.69,0,22,Closed
03-11-2024 20:25,22.4,66.45,436.44,63.04,37.78,455.89,1.06,662.47,0,10,Closed
03-11-2024 20:30,19.04,65.97,932.01,67.4,21.87,370.18,2.87,341.11,1,34,Closed
03-11-2024 20:35,22.54,69.4,420.58,38.68,54.46,273.08,,543.09,1,34,Open
03-11-2024 20:40,26.63,57.33,999.93,74.02,11.24,420.23,1.81,964.09,0,30,Open
03-11-2024 20:45,25.77,69,962.84,25.88,50.21,251.44,1.67,275.08,,44,Closed
03-11-2024 20:50,23.82,33.77,592.89,68.21,20.86,149.86,0.76,235.85,0,3,Closed
03-11-2024 20:55,26.5,38.6,665.02,13.38,67.49,151.11,2.15,637.13,1,8,Open
03-11-2024 21:00,19,51,986.5,38.72,33.17,215.88,4.64,607.88,1,4,Closed
03-11-2024 21:05,,44.92,736.81,37.45,56.31,189.42,4.79,999.68,1,18,Closed
03-11-2024 21:10,19.16,32.43,932.81,53.03,18.28,459.92,1.52,439.41,1,32,Open
03-11-2024 21:15,22.82,35.05,417.6,34.41,42.09,467.48,1.2,455.52,0,23,Open
03-11-2024 21:20,22.63,42.86,523.85,50.5,26.04,368.31,2.32,138.14,0,15,Open
03-11-2024 21:25,20.65,62.76,912.08,40.57,58.76,204.96,3.09,711.59,1,6,Open
03-11-2024 21:30,26.3,66.04,663.48,5.81,32.55,393.42,2.89,,1,29,Closed
03-11-2024 21:35,20.28,65.58,910.97,30.85,55.05,68.62,2.76,949.27,1,25,Open
03-11-2024 21:40,23.52,41.13,876.89,36.22,52.72,357.3,3.58,664.11,1,6,Closed
03-11-2024 21:45,22.82,60.03,949.38,5.09,34.4,370.43,0.8,178.54,1,3,Open
03-11-2024 21:50,22.32,42.64,,24.94,87.95,92.35,0.22,581.2,1,15,Closed
03-11-2024 21:55,18.34,54.87,874.71,20.53,40.93,287.1,4.4,,0,7,Open
03-11-2024 22:00,24.97,63.54,600.99,67.63,26.34,56.92,1.31,559.26,0,12,Open
03-11-2024 22:05,18.13,39.29,453.92,29.13,51.74,413.5,3.14,407.73,0,41,Open
03-11-2024 22:10,26.21,47.29,671.18,49.98,96,496.6,4.38,888.61,0,7,Open
03-11-2024 22:15,20.66,49.42,542.64,13.14,26.62,417.38,1.18,325.85,1,21,Closed
03-11-2024 22:20,19.2,45.04,735.41,11.54,45.12,137.88,0.87,903.75,1,4,Closed
03-11-2024 22:25,22.17,64.3,561.62,36.91,90.09,344.71,2.68,304.65,1,14,Closed
03-11-2024 22:30,23.59,33.27,931.72,48.5,26.69,220.08,2.58,756.21,0,24,Closed
03-11-2024 22:35,21.1,68.31,884.18,27.11,95.06,77.55,4.71,806.13,0,9,Open
03-11-2024 22:40,19.22,66.64,,41.45,34.77,416.04,4.22,164.54,1,12,Closed
03-11-2024 22:45,18.18,44.64,982.7,23.79,83.16,411.87,4.55,361.9,1,15,Open
03-11-2024 22:50,25.04,63.4,556.5,50.07,11.93,72.48,0.75,991.37,0,,Open
03-11-2024 22:55,26.86,34.01,503.35,26.26,84.52,323.27,3.55,122.44,0,18,Closed
03-11-2024 23:00,19.01,66.42,858.42,46.69,86.37,492.92,1.97,249.49,0,8,Open
03-11-2024 23:05,20.31,59.82,617.78,,81.53,171.31,2.51,463.36,1,15,Closed
03-11-2024 23:10,18.2,55.91,897.13,19.07,,232.73,4.07,300.42,0,42,Open
03-11-2024 23:15,26.85,47.66,509.75,7.8,52.78,464.33,2.21,957.21,0,23,Open
03-11-2024 23:20,22.45,30.02,417.27,18.84,13.68,141.59,3.89,925.08,0,28,Open
03-11-2024 23:25,27.25,59.65,974.11,18.32,88.71,383.03,3.2,338.1,0,15,Open
03-11-2024 23:30,22.68,60.39,607.3,55.58,74.84,84.38,1.24,122.74,1,3,Open
03-11-2024 23:35,26.62,54.38,697.63,36.6,70.54,458.27,2.8,585.46,0,14,Open
03-11-2024 23:40,27.52,41.97,591.45,71.89,62.87,73.88,0.81,549.56,0,17,Open
03-11-2024 23:45,21.35,33.95,796.27,45.58,36.26,431.42,3.79,659.72,0,48,Closed
03-11-2024 23:50,24.41,31.61,551.92,24.14,73.36,416.71,4.51,800.43,0,36,Open
03-11-2024 23:55,24.66,35.15,473.34,58.74,36.95,402.3,4.87,366.63,1,13,Closed
04-11-2024 00:00,18.21,35.98,768.08,48.84,44.02,,4.55,579.32,1,16,Open
04-11-2024 00:05,22.38,40.99,906.46,64.21,13.8,265.62,1.93,926.39,0,32,Open
04-11-2024 00:10,26.55,60.49,775.79,22.99,80.41,290.18,4.57,365.58,,33,Closed
04-11-2024 00:15,27.46,42.47,425.79,46.01,36.77,90.38,0.82,777.59,,,Closed
04-11-2024 00:20,26.99,69.96,432.76,13.14,14.93,200.76,2.94,456.29,0,36,Open
04-11-2024 00:25,27.73,37.39,574.54,23.29,78.05,298.82,4.84,771.02,0,19,Closed
04-11-2024 00:30,24.53,64.13,628.54,33.2,89.1,267.02,1.19,214.53,0,25,Open
04-11-2024 00:35,,39.1,796.8,53.43,78.63,495.97,4.71,366.33,1,2,Open
04-11-2024 00:40,23.75,42.89,971.37,25.47,25.4,343.65,3.17,605.79,1,28,Open
04-11-2024 00:45,22.21,39.83,845.45,61.07,96.44,115.37,3.29,648.44,1,35,Open
04-11-2024 00:50,20.59,54.56,669.79,,90.48,358.82,0.15,679.95,1,22,Closed
04-11-2024 00:55,25.73,60.04,611.25,71.49,31.24,268.65,0.78,581.79,1,4,Closed
04-11-2024 01:00,24.29,31.48,492.66,70.45,88.18,438.48,2.84,522.5,,30,Closed
04-11-2024 01:05,25.9,47.76,877.27,27.5,38.84,365.54,3.8,922.66,1,20,Open
04-11-2024 01:10,20.69,56.64,919.78,12.94,97.66,448.52,,317.79,1,24,Open
04-11-2024 01:15,27.04,35.76,985.82,46.39,63.88,282.22,3.31,269.56,0,17,Closed
04-11-2024 01:20,20.39,54.56,980.99,54.6,51.94,241.53,2.07,900.59,1,36,Closed
04-11-2024 01:25,24.02,44.08,987.85,10.78,90.61,295.52,0.98,787.72,0,23,Open
04-11-2024 01:30,18.57,31.31,847.4,22.93,87.48,345.96,3.94,407.5,0,15,Closed
04-11-2024 01:35,23.41,68.76,415.32,53.96,63.36,122.03,4.9,570.28,1,34,Open
04-11-2024 01:40,18.99,62.47,470.2,21.04,80.12,230.12,4.25,880.02,0,27,Open
04-11-2024 01:45,21.32,32.45,946.41,19.05,39.26,468.22,2.13,677.03,1,13,Closed
04-11-2024 01:50,26.61,48.65,945.14,5.31,38.6,226.02,4.69,568.3,1,48,Open
04-11-2024 01:55,26.94,62,631.08,59.21,92.95,82.24,0.47,435.05,1,9,Closed
04-11-2024 02:00,25.67,68.58,839.56,53.5,68.37,252.52,0.61,974.04,1,48,Open
04-11-2024 02:05,21.68,48.14,886.26,15.97,50.94,332.49,,285.32,0,34,Closed
04-11-2024 02:10,23.79,66.2,632.79,74.33,32.93,254.21,3.29,437.93,1,6,Open
04-11-2024 02:15,20.24,56.47,,51.08,37.44,229.79,3.85,211.74,1,34,Open
04-11-2024 02:20,24.78,34.71,887.55,27.29,77.8,310.7,3.46,964.73,0,46,Closed
04-11-2024 02:25,21.47,63.12,588.56,74.12,23.63,497.76,1.15,898.71,1,3,Closed
04-11-2024 02:30,20.21,60.64,422.22,21.21,58.61,281.47,3.18,897.84,0,33,Open
04-11-2024 02:35,23.85,43.17,507,6.7,34.86,164.48,0.23,332.48,0,3,Open
04-11-2024 02:40,19.12,66.64,525.99,38.06,88.44,175.91,0.93,943.93,0,3,Closed
04-11-2024 02:45,24.87,38.76,823.96,56.69,47.55,497.62,2,671.26,0,8,Closed
04-11-2024 02:50,19.87,58.11,514.54,62.64,38.33,448.58,3.66,452.26,1,31,
04-11-2024 02:55,23.53,59.76,649.09,67.64,93.18,58.51,3.9,182.03,1,0,Open
04-11-2024 03:00,21.93,41.87,890.08,18.73,22.13,286.55,2.34,769.1,0,47,Closed
04-11-2024 03:05,23.66,43.51,879.23,52.48,50.34,155.91,2.28,135.75,1,3,Open
04-11-2024 03:10,20.46,66.95,798.77,11.91,20.69,236.88,3.83,970.08,1,16,Open
04-11-2024 03:15,21.1,53.12,843.66,48.13,97.3,356.23,1.08,182.64,0,32,Closed
