Temperature (?C),Humidity (%),Light Intensity (lux),year,month,day,day_of_week,hour,minute,quarter,week_of_year,is_weekend
19.15,56.71,640.19,2024,12,18,2,21,30,4,51,False
23.39,43.82,494.35,2024,12,18,2,21,35,4,51,False
25.42,54.47,662.41,2024,12,18,2,21,40,4,51,False
26.88,56.49,619.85,2024,12,18,2,21,45,4,51,False
19.47,31.24,886.51,2024,12,18,2,21,50,4,51,False
22.11,56.52,190.96,2024,12,18,2,21,55,4,51,False
22.86,32.52,793.79,2024,12,18,2,22,0,4,51,False
27.05,59.68,501.08,2024,12,18,2,22,5,4,51,False
20.57,60.65,166.74,2024,12,18,2,22,10,4,51,False
19.66,35.82,600.88,2024,12,18,2,22,15,4,51,False
19.41,54.16,417.75,2024,12,18,2,22,20,4,51,False
19.55,35.61,625.02,2024,12,18,2,22,25,4,51,False
26.7,64.42,205.44,2024,12,18,2,22,30,4,51,False
24.2,49.47,665.49,2024,12,18,2,22,35,4,51,False
22.21,42.06,667.86,2024,12,18,2,22,40,4,51,False
26.67,60.98,629.59,2024,12,18,2,22,45,4,51,False
20.98,69.57,815.93,2024,12,18,2,22,50,4,51,False
27.28,65.3,798.86,2024,12,18,2,22,55,4,51,False
25.59,61.73,713.85,2024,12,18,2,23,0,4,51,False
18.21,44.29,586.08,2024,12,18,2,23,5,4,51,False
22.63,66.11,523.0,2024,12,18,2,23,10,4,51,False
26.42,55.95,242.06,2024,12,18,2,23,15,4,51,False
21.96,42.11,196.26,2024,12,18,2,23,20,4,51,False
27.87,30.09,595.03,2024,12,18,2,23,25,4,51,False
26.47,31.3,106.58,2024,12,18,2,23,30,4,51,False
25.53,39.33,484.04,2024,12,18,2,23,35,4,51,False
19.36,31.42,377.54,2024,12,18,2,23,40,4,51,False
19.08,30.01,704.5,2024,12,18,2,23,45,4,51,False
24.41,40.05,429.4,2024,12,18,2,23,50,4,51,False
24.61,48.75,156.94,2024,12,18,2,23,55,4,51,False
19.48,32.06,293.19,2024,12,19,3,0,0,4,51,False
26.54,38.1,239.6,2024,12,19,3,0,5,4,51,False
26.74,30.9,214.48,2024,12,19,3,0,10,4,51,False
22.17,39.68,908.56,2024,12,19,3,0,15,4,51,False
24.08,47.94,961.72,2024,12,19,3,0,20,4,51,False
23.11,66.6,168.26,2024,12,19,3,0,25,4,51,False
18.36,54.89,376.56,2024,12,19,3,0,30,4,51,False
18.9,64.69,413.22,2024,12,19,3,0,35,4,51,False
25.8,53.99,821.04,2024,12,19,3,0,40,4,51,False
22.88,54.01,967.03,2024,12,19,3,0,45,4,51,False
24.11,42.03,967.72,2024,12,19,3,0,50,4,51,False
24.13,38.71,508.18,2024,12,19,3,0,55,4,51,False
21.8,63.92,655.45,2024,12,19,3,1,0,4,51,False
18.29,61.96,516.35,2024,12,19,3,1,5,4,51,False
25.87,56.16,653.01,2024,12,19,3,1,10,4,51,False
22.68,39.67,693.89,2024,12,19,3,1,15,4,51,False
19.39,65.04,497.72,2024,12,19,3,1,20,4,51,False
18.21,66.9,211.47,2024,12,19,3,1,25,4,51,False
18.18,69.69,288.99,2024,12,19,3,1,30,4,51,False
18.33,59.96,375.21,2024,12,19,3,1,35,4,51,False
19.55,39.22,550.4351789883675,2024,12,19,3,1,40,4,51,False
20.31,61.35,181.73,2024,12,19,3,1,45,4,51,False
20.47,46.02,529.64,2024,12,19,3,1,50,4,51,False
24.32,57.58,128.14,2024,12,19,3,1,55,4,51,False
20.42,68.91,740.35,2024,12,19,3,2,0,4,51,False
24.74,39.34,427.62,2024,12,19,3,2,5,4,51,False
26.23,43.6,160.4,2024,12,19,3,2,10,4,51,False
21.85,59.77,710.6,2024,12,19,3,2,15,4,51,False
25.18,33.11,796.64,2024,12,19,3,2,20,4,51,False
19.04,38.53,352.51,2024,12,19,3,2,25,4,51,False
21.28,48.55,456.04,2024,12,19,3,2,30,4,51,False
24.83,50.79,795.38,2024,12,19,3,2,35,4,51,False
27.32,34.67,493.64,2024,12,19,3,2,40,4,51,False
24.16,67.5,783.45,2024,12,19,3,2,45,4,51,False
21.64,55.26,255.55,2024,12,19,3,2,50,4,51,False
21.14,53.81,412.93,2024,12,19,3,2,55,4,51,False
21.92,38.85,868.88,2024,12,19,3,3,0,4,51,False
24.53,56.8,688.41,2024,12,19,3,3,5,4,51,False
21.27,36.88,818.11,2024,12,19,3,3,10,4,51,False
22.7,53.15,841.01,2024,12,19,3,3,15,4,51,False
25.59,69.66,115.4,2024,12,19,3,3,20,4,51,False
20.38,41.85,818.02,2024,12,19,3,3,25,4,51,False
25.17,53.1,616.17,2024,12,19,3,3,30,4,51,False
22.995822802039598,30.2,633.84,2024,12,19,3,3,35,4,51,False
26.64,64.73,241.34,2024,12,19,3,3,40,4,51,False
18.24,63.43,573.46,2024,12,19,3,3,45,4,51,False
19.14,69.64,737.49,2024,12,19,3,3,50,4,51,False
27.55,53.8,892.2,2024,12,19,3,3,55,4,51,False
19.26,40.84,662.95,2024,12,19,3,4,0,4,51,False
22.88,65.99,168.29,2024,12,19,3,4,5,4,51,False
19.67,62.49,583.96,2024,12,19,3,4,10,4,51,False
26.12,33.64,293.59,2024,12,19,3,4,15,4,51,False
18.97,62.15,168.28,2024,12,19,3,4,20,4,51,False
18.86,33.1,113.91,2024,12,19,3,4,25,4,51,False
23.05,52.5,737.3,2024,12,19,3,4,30,4,51,False
20.38,39.9,404.7,2024,12,19,3,4,35,4,51,False
24.62,69.08,256.14,2024,12,19,3,4,40,4,51,False
24.85,42.67,696.98,2024,12,19,3,4,45,4,51,False
23.86,40.25,965.84,2024,12,19,3,4,50,4,51,False
26.35,46.6,803.71,2024,12,19,3,4,55,4,51,False
24.97,67.2,808.87,2024,12,19,3,5,0,4,51,False
19.88,48.83,865.45,2024,12,19,3,5,5,4,51,False
18.78,41.55,901.36,2024,12,19,3,5,10,4,51,False
25.48,66.22,625.63,2024,12,19,3,5,15,4,51,False
25.4,65.81,424.24,2024,12,19,3,5,20,4,51,False
26.5,52.28,731.34,2024,12,19,3,5,25,4,51,False
20.02,30.57,154.43,2024,12,19,3,5,30,4,51,False
20.23,36.76,550.4351789883675,2024,12,19,3,5,35,4,51,False
23.77,52.73,623.79,2024,12,19,3,5,40,4,51,False
19.56,39.66,278.55,2024,12,19,3,5,45,4,51,False
20.96,52.37,101.53,2024,12,19,3,5,50,4,51,False
26.12,33.43,308.07,2024,12,19,3,5,55,4,51,False
21.34,51.87,596.28,2024,12,19,3,6,0,4,51,False
18.11,52.14,534.54,2024,12,19,3,6,5,4,51,False
24.51,65.32,152.21,2024,12,19,3,6,10,4,51,False
19.81,47.43,322.39,2024,12,19,3,6,15,4,51,False
19.96,54.54,935.42,2024,12,19,3,6,20,4,51,False
18.17,36.18,936.86,2024,12,19,3,6,25,4,51,False
23.78,65.09,918.6,2024,12,19,3,6,30,4,51,False
23.62,41.39,321.39,2024,12,19,3,6,35,4,51,False
18.96,62.54,594.47,2024,12,19,3,6,40,4,51,False
18.5,69.3,511.99,2024,12,19,3,6,45,4,51,False
22.91,52.95,635.03,2024,12,19,3,6,50,4,51,False
25.81,34.34,669.02,2024,12,19,3,6,55,4,51,False
27.54,44.27,381.76,2024,12,19,3,7,0,4,51,False
18.75,52.79,876.28,2024,12,19,3,7,5,4,51,False
25.08,47.18,469.25,2024,12,19,3,7,10,4,51,False
19.91,59.8,495.05,2024,12,19,3,7,15,4,51,False
18.34,68.37,662.68,2024,12,19,3,7,20,4,51,False
21.35,36.72,587.19,2024,12,19,3,7,25,4,51,False
23.74,52.47,550.4351789883675,2024,12,19,3,7,30,4,51,False
24.01,42.41,360.81,2024,12,19,3,7,35,4,51,False
18.49,43.36,208.02,2024,12,19,3,7,40,4,51,False
27.28,44.87,156.54,2024,12,19,3,7,45,4,51,False
18.55,52.18,958.97,2024,12,19,3,7,50,4,51,False
20.17,38.06,777.52,2024,12,19,3,7,55,4,51,False
22.995822802039598,67.72,128.74,2024,12,19,3,8,0,4,51,False
27.46,59.02,982.61,2024,12,19,3,8,5,4,51,False
27.91,33.14,663.55,2024,12,19,3,8,10,4,51,False
18.0,43.81,949.43,2024,12,19,3,8,15,4,51,False
20.25,55.16,207.4,2024,12,19,3,8,20,4,51,False
23.01,66.98,777.04,2024,12,19,3,8,25,4,51,False
24.94,48.12,390.46,2024,12,19,3,8,30,4,51,False
24.57,42.11,163.43,2024,12,19,3,8,35,4,51,False
20.52,52.94,276.66,2024,12,19,3,8,40,4,51,False
19.98,39.74,968.76,2024,12,19,3,8,45,4,51,False
18.14,41.04,429.55,2024,12,19,3,8,50,4,51,False
26.43,53.46,254.83,2024,12,19,3,8,55,4,51,False
21.79,36.98,988.23,2024,12,19,3,9,0,4,51,False
26.64,38.68,763.21,2024,12,19,3,9,5,4,51,False
21.24,62.43,672.01,2024,12,19,3,9,10,4,51,False
25.56,51.05,547.72,2024,12,19,3,9,15,4,51,False
18.7,36.86,236.92,2024,12,19,3,9,20,4,51,False
26.11,32.89,186.08,2024,12,19,3,9,25,4,51,False
26.91,30.01,893.36,2024,12,19,3,9,30,4,51,False
20.65,30.43,979.59,2024,12,19,3,9,35,4,51,False
19.42,60.16,881.45,2024,12,19,3,9,40,4,51,False
19.96,46.26,924.7,2024,12,19,3,9,45,4,51,False
26.68,34.6,971.17,2024,12,19,3,9,50,4,51,False
20.86,48.37,546.36,2024,12,19,3,9,55,4,51,False
20.31,66.49,115.37,2024,12,19,3,10,0,4,51,False
27.79,46.06,477.9,2024,12,19,3,10,5,4,51,False
24.7,30.94,270.45,2024,12,19,3,10,10,4,51,False
26.32,38.46,945.4,2024,12,19,3,10,15,4,51,False
25.47,54.41,874.15,2024,12,19,3,10,20,4,51,False
21.74,39.66,357.07,2024,12,19,3,10,25,4,51,False
26.63,67.76,711.86,2024,12,19,3,10,30,4,51,False
23.88,64.12,249.82,2024,12,19,3,10,35,4,51,False
24.57,58.4,735.9,2024,12,19,3,10,40,4,51,False
21.26,41.13,522.35,2024,12,19,3,10,45,4,51,False
27.81,33.29,443.21,2024,12,19,3,10,50,4,51,False
26.55,61.46,596.76,2024,12,19,3,10,55,4,51,False
19.48,37.95,150.21,2024,12,19,3,11,0,4,51,False
20.04,61.8,315.88,2024,12,19,3,11,5,4,51,False
25.49,62.34,683.08,2024,12,19,3,11,10,4,51,False
18.26,50.043729282057186,929.64,2024,12,19,3,11,15,4,51,False
21.35,33.58,150.64,2024,12,19,3,11,20,4,51,False
23.33,42.23,641.8,2024,12,19,3,11,25,4,51,False
20.05,33.59,719.04,2024,12,19,3,11,30,4,51,False
26.73,53.71,429.06,2024,12,19,3,11,35,4,51,False
26.89,62.26,533.56,2024,12,19,3,11,40,4,51,False
27.57,58.27,578.48,2024,12,19,3,11,45,4,51,False
19.46,65.09,706.67,2024,12,19,3,11,50,4,51,False
18.79,30.19,255.96,2024,12,19,3,11,55,4,51,False
23.56,69.97,158.27,2024,12,19,3,12,0,4,51,False
25.92,34.42,817.94,2024,12,19,3,12,5,4,51,False
20.91,32.05,450.88,2024,12,19,3,12,10,4,51,False
20.41,52.16,129.04,2024,12,19,3,12,15,4,51,False
23.18,35.36,766.87,2024,12,19,3,12,20,4,51,False
22.82,32.67,468.59,2024,12,19,3,12,25,4,51,False
22.8,36.99,177.96,2024,12,19,3,12,30,4,51,False
22.05,51.69,792.67,2024,12,19,3,12,35,4,51,False
25.27,61.53,365.7,2024,12,19,3,12,40,4,51,False
24.15,51.0,654.1,2024,12,19,3,12,45,4,51,False
22.88,37.72,373.2,2024,12,19,3,12,50,4,51,False
25.21,54.14,316.35,2024,12,19,3,12,55,4,51,False
20.62,38.5,417.78,2024,12,19,3,13,0,4,51,False
26.92,58.49,773.98,2024,12,19,3,13,5,4,51,False
21.84,38.14,502.53,2024,12,19,3,13,10,4,51,False
21.28,40.44,190.71,2024,12,19,3,13,15,4,51,False
23.42,64.8,403.46,2024,12,19,3,13,20,4,51,False
20.7,30.42,874.54,2024,12,19,3,13,25,4,51,False
20.69,66.2,914.89,2024,12,19,3,13,30,4,51,False
18.78,62.65,581.24,2024,12,19,3,13,35,4,51,False
24.52,66.03,293.68,2024,12,19,3,13,40,4,51,False
27.13,35.77,243.13,2024,12,19,3,13,45,4,51,False
24.85,38.39,754.06,2024,12,19,3,13,50,4,51,False
23.68,36.33,982.45,2024,12,19,3,13,55,4,51,False
25.12,40.69,612.74,2024,12,19,3,14,0,4,51,False
27.66,36.33,861.83,2024,12,19,3,14,5,4,51,False
21.36,57.23,953.38,2024,12,19,3,14,10,4,51,False
22.31,50.043729282057186,973.58,2024,12,19,3,14,15,4,51,False
20.86,56.68,491.72,2024,12,19,3,14,20,4,51,False
18.17,67.31,928.99,2024,12,19,3,14,25,4,51,False
21.47,47.98,428.13,2024,12,19,3,14,30,4,51,False
18.72,50.043729282057186,398.42,2024,12,19,3,14,35,4,51,False
26.58,47.31,860.16,2024,12,19,3,14,40,4,51,False
25.16,55.58,449.26,2024,12,19,3,14,45,4,51,False
21.04,32.93,926.45,2024,12,19,3,14,50,4,51,False
21.28,65.78,910.13,2024,12,19,3,14,55,4,51,False
23.7,50.043729282057186,851.56,2024,12,19,3,15,0,4,51,False
25.98,57.14,567.01,2024,12,19,3,15,5,4,51,False
25.19,37.62,524.77,2024,12,19,3,15,10,4,51,False
18.29,45.64,242.09,2024,12,19,3,15,15,4,51,False
25.85,38.32,522.76,2024,12,19,3,15,20,4,51,False
26.81,31.82,456.17,2024,12,19,3,15,25,4,51,False
18.9,55.62,846.22,2024,12,19,3,15,30,4,51,False
25.7,32.39,303.55,2024,12,19,3,15,35,4,51,False
20.52,42.76,824.74,2024,12,19,3,15,40,4,51,False
19.74,46.39,773.2,2024,12,19,3,15,45,4,51,False
23.44,38.6,892.79,2024,12,19,3,15,50,4,51,False
23.53,56.09,409.54,2024,12,19,3,15,55,4,51,False
22.71,53.04,783.12,2024,12,19,3,16,0,4,51,False
27.02,55.18,887.53,2024,12,19,3,16,5,4,51,False
20.42,52.76,411.46,2024,12,19,3,16,10,4,51,False
24.03,66.08,407.14,2024,12,19,3,16,15,4,51,False
22.1,64.85,553.39,2024,12,19,3,16,20,4,51,False
26.74,46.06,794.19,2024,12,19,3,16,25,4,51,False
19.33,43.14,160.53,2024,12,19,3,16,30,4,51,False
18.83,66.8,281.36,2024,12,19,3,16,35,4,51,False
27.93,50.043729282057186,784.8,2024,12,19,3,16,40,4,51,False
23.77,39.81,813.06,2024,12,19,3,16,45,4,51,False
27.12,53.76,625.06,2024,12,19,3,16,50,4,51,False
22.08,53.43,908.18,2024,12,19,3,16,55,4,51,False
24.04,31.53,698.43,2024,12,19,3,17,0,4,51,False
24.94,54.12,948.08,2024,12,19,3,17,5,4,51,False
27.86,67.39,430.71,2024,12,19,3,17,10,4,51,False
19.13,41.72,423.43,2024,12,19,3,17,15,4,51,False
19.25,36.39,350.28,2024,12,19,3,17,20,4,51,False
23.23,45.01,539.18,2024,12,19,3,17,25,4,51,False
18.56,31.26,367.23,2024,12,19,3,17,30,4,51,False
25.27,39.84,666.58,2024,12,19,3,17,35,4,51,False
27.91,31.98,412.02,2024,12,19,3,17,40,4,51,False
26.11,57.84,446.99,2024,12,19,3,17,45,4,51,False
20.66,39.54,626.56,2024,12,19,3,17,50,4,51,False
26.0,55.76,654.57,2024,12,19,3,17,55,4,51,False
24.28,63.24,877.16,2024,12,19,3,18,0,4,51,False
19.19,52.62,342.28,2024,12,19,3,18,5,4,51,False
23.66,62.56,628.18,2024,12,19,3,18,10,4,51,False
26.97,66.74,815.24,2024,12,19,3,18,15,4,51,False
20.9,37.43,693.78,2024,12,19,3,18,20,4,51,False
24.59,40.08,313.84,2024,12,19,3,18,25,4,51,False
18.42,31.25,626.52,2024,12,19,3,18,30,4,51,False
22.995822802039598,43.17,456.9,2024,12,19,3,18,35,4,51,False
20.06,30.71,763.27,2024,12,19,3,18,40,4,51,False
24.09,49.01,503.01,2024,12,19,3,18,45,4,51,False
23.24,61.86,765.57,2024,12,19,3,18,50,4,51,False
23.48,46.26,177.74,2024,12,19,3,18,55,4,51,False
20.54,57.89,930.31,2024,12,19,3,19,0,4,51,False
23.59,39.34,586.35,2024,12,19,3,19,5,4,51,False
24.03,41.52,558.02,2024,12,19,3,19,10,4,51,False
22.25,59.81,239.59,2024,12,19,3,19,15,4,51,False
24.33,48.36,804.55,2024,12,19,3,19,20,4,51,False
19.92,33.02,984.34,2024,12,19,3,19,25,4,51,False
23.13,32.37,861.34,2024,12,19,3,19,30,4,51,False
25.17,52.64,156.63,2024,12,19,3,19,35,4,51,False
21.68,36.66,920.26,2024,12,19,3,19,40,4,51,False
22.11,39.61,550.4351789883675,2024,12,19,3,19,45,4,51,False
19.64,65.67,405.05,2024,12,19,3,19,50,4,51,False
24.16,58.42,115.08,2024,12,19,3,19,55,4,51,False
19.24,32.24,617.83,2024,12,19,3,20,0,4,51,False
23.01,49.0,273.24,2024,12,19,3,20,5,4,51,False
20.1,59.38,517.31,2024,12,19,3,20,10,4,51,False
19.94,51.78,380.01,2024,12,19,3,20,15,4,51,False
18.96,42.93,523.71,2024,12,19,3,20,20,4,51,False
21.57,33.09,899.53,2024,12,19,3,20,25,4,51,False
26.67,62.65,742.07,2024,12,19,3,20,30,4,51,False
24.05,43.94,973.07,2024,12,19,3,20,35,4,51,False
25.79,42.73,521.62,2024,12,19,3,20,40,4,51,False
19.15,49.85,550.4351789883675,2024,12,19,3,20,45,4,51,False
21.13,39.22,836.26,2024,12,19,3,20,50,4,51,False
21.89,37.07,288.76,2024,12,19,3,20,55,4,51,False
26.6,37.32,226.09,2024,12,19,3,21,0,4,51,False
24.64,66.3,737.34,2024,12,19,3,21,5,4,51,False
22.9,52.68,956.21,2024,12,19,3,21,10,4,51,False
21.0,69.31,971.58,2024,12,19,3,21,15,4,51,False
25.6,47.73,740.6,2024,12,19,3,21,20,4,51,False
26.88,33.45,938.85,2024,12,19,3,21,25,4,51,False
23.37,67.44,767.05,2024,12,19,3,21,30,4,51,False
18.43,50.043729282057186,680.06,2024,12,19,3,21,35,4,51,False
20.72,33.87,627.17,2024,12,19,3,21,40,4,51,False
25.46,53.0,271.62,2024,12,19,3,21,45,4,51,False
21.88,48.42,764.93,2024,12,19,3,21,50,4,51,False
24.26,36.87,507.74,2024,12,19,3,21,55,4,51,False
23.25,62.1,904.09,2024,12,19,3,22,0,4,51,False
27.08,31.73,253.91,2024,12,19,3,22,5,4,51,False
21.07,53.49,122.51,2024,12,19,3,22,10,4,51,False
22.46,39.91,552.92,2024,12,19,3,22,15,4,51,False
18.65,59.72,849.58,2024,12,19,3,22,20,4,51,False
26.05,53.1,308.48,2024,12,19,3,22,25,4,51,False
21.26,35.53,835.13,2024,12,19,3,22,30,4,51,False
25.22,35.69,919.37,2024,12,19,3,22,35,4,51,False
18.03,66.97,846.42,2024,12,19,3,22,40,4,51,False
26.67,64.6,530.45,2024,12,19,3,22,45,4,51,False
27.72,54.27,945.99,2024,12,19,3,22,50,4,51,False
22.7,68.38,301.29,2024,12,19,3,22,55,4,51,False
22.83,40.47,550.4351789883675,2024,12,19,3,23,0,4,51,False
24.16,37.03,329.8,2024,12,19,3,23,5,4,51,False
27.75,69.45,881.23,2024,12,19,3,23,10,4,51,False
23.59,60.02,665.07,2024,12,19,3,23,15,4,51,False
18.74,32.87,925.86,2024,12,19,3,23,20,4,51,False
23.65,48.71,210.14,2024,12,19,3,23,25,4,51,False
22.19,52.16,697.53,2024,12,19,3,23,30,4,51,False
25.61,44.14,379.64,2024,12,19,3,23,35,4,51,False
21.03,64.09,148.9,2024,12,19,3,23,40,4,51,False
27.24,67.18,843.64,2024,12,19,3,23,45,4,51,False
26.0,45.52,601.54,2024,12,19,3,23,50,4,51,False
21.27,31.3,203.5,2024,12,19,3,23,55,4,51,False
21.52,62.51,327.6,2024,12,20,4,0,0,4,51,False
23.18,30.7,748.81,2024,12,20,4,0,5,4,51,False
19.0,63.09,150.31,2024,12,20,4,0,10,4,51,False
24.9,50.26,550.4351789883675,2024,12,20,4,0,15,4,51,False
24.09,50.043729282057186,995.35,2024,12,20,4,0,20,4,51,False
21.19,44.64,550.4351789883675,2024,12,20,4,0,25,4,51,False
24.38,61.28,295.99,2024,12,20,4,0,30,4,51,False
18.98,61.24,955.45,2024,12,20,4,0,35,4,51,False
27.52,66.93,100.05,2024,12,20,4,0,40,4,51,False
18.67,63.68,673.56,2024,12,20,4,0,45,4,51,False
21.29,57.06,982.07,2024,12,20,4,0,50,4,51,False
27.71,37.26,961.76,2024,12,20,4,0,55,4,51,False
21.98,30.07,158.68,2024,12,20,4,1,0,4,51,False
26.86,47.95,387.02,2024,12,20,4,1,5,4,51,False
19.51,53.35,674.16,2024,12,20,4,1,10,4,51,False
18.67,42.62,837.54,2024,12,20,4,1,15,4,51,False
19.08,59.9,115.06,2024,12,20,4,1,20,4,51,False
27.72,46.12,694.93,2024,12,20,4,1,25,4,51,False
18.89,58.4,960.15,2024,12,20,4,1,30,4,51,False
24.52,59.67,666.83,2024,12,20,4,1,35,4,51,False
22.41,39.45,978.71,2024,12,20,4,1,40,4,51,False
26.61,57.19,655.14,2024,12,20,4,1,45,4,51,False
20.94,67.54,684.47,2024,12,20,4,1,50,4,51,False
18.29,44.05,249.98,2024,12,20,4,1,55,4,51,False
25.49,45.43,228.66,2024,12,20,4,2,0,4,51,False
23.89,32.58,133.56,2024,12,20,4,2,5,4,51,False
22.35,66.81,246.59,2024,12,20,4,2,10,4,51,False
21.23,62.78,129.36,2024,12,20,4,2,15,4,51,False
26.99,49.71,672.37,2024,12,20,4,2,20,4,51,False
19.22,50.043729282057186,117.0,2024,12,20,4,2,25,4,51,False
19.41,44.71,193.43,2024,12,20,4,2,30,4,51,False
22.995822802039598,34.19,471.99,2024,12,20,4,2,35,4,51,False
18.73,32.15,639.57,2024,12,20,4,2,40,4,51,False
26.57,65.74,781.03,2024,12,20,4,2,45,4,51,False
25.94,64.1,713.39,2024,12,20,4,2,50,4,51,False
19.02,68.53,376.14,2024,12,20,4,2,55,4,51,False
25.8,56.21,888.37,2024,12,20,4,3,0,4,51,False
24.41,54.83,827.61,2024,12,20,4,3,5,4,51,False
21.87,47.85,677.82,2024,12,20,4,3,10,4,51,False
18.84,45.84,178.97,2024,12,20,4,3,15,4,51,False
24.02,40.87,995.73,2024,12,20,4,3,20,4,51,False
26.4,62.62,833.72,2024,12,20,4,3,25,4,51,False
22.21,30.65,411.65,2024,12,20,4,3,30,4,51,False
22.24,47.91,632.62,2024,12,20,4,3,35,4,51,False
26.27,40.26,852.12,2024,12,20,4,3,40,4,51,False
20.11,53.69,170.12,2024,12,20,4,3,45,4,51,False
19.72,44.92,329.32,2024,12,20,4,3,50,4,51,False
24.96,60.34,828.96,2024,12,20,4,3,55,4,51,False
24.56,38.72,940.62,2024,12,20,4,4,0,4,51,False
27.12,42.11,635.93,2024,12,20,4,4,5,4,51,False
21.34,43.85,127.77,2024,12,20,4,4,10,4,51,False
20.02,54.84,524.04,2024,12,20,4,4,15,4,51,False
22.29,53.75,459.84,2024,12,20,4,4,20,4,51,False
21.84,66.24,249.51,2024,12,20,4,4,25,4,51,False
27.38,50.043729282057186,359.42,2024,12,20,4,4,30,4,51,False
27.18,45.98,809.54,2024,12,20,4,4,35,4,51,False
22.28,30.01,958.82,2024,12,20,4,4,40,4,51,False
22.12,54.18,758.06,2024,12,20,4,4,45,4,51,False
22.45,42.59,120.45,2024,12,20,4,4,50,4,51,False
25.31,31.61,258.59,2024,12,20,4,4,55,4,51,False
23.5,54.87,198.73,2024,12,20,4,5,0,4,51,False
20.88,64.32,319.1,2024,12,20,4,5,5,4,51,False
25.69,64.08,511.51,2024,12,20,4,5,10,4,51,False
27.04,62.28,664.8,2024,12,20,4,5,15,4,51,False
25.18,47.53,147.38,2024,12,20,4,5,20,4,51,False
19.95,30.65,645.02,2024,12,20,4,5,25,4,51,False
25.92,54.37,849.69,2024,12,20,4,5,30,4,51,False
27.89,66.81,977.1,2024,12,20,4,5,35,4,51,False
24.85,42.59,785.48,2024,12,20,4,5,40,4,51,False
20.44,30.6,707.71,2024,12,20,4,5,45,4,51,False
18.06,45.79,549.66,2024,12,20,4,5,50,4,51,False
21.85,69.75,368.8,2024,12,20,4,5,55,4,51,False
22.7,53.87,507.84,2024,12,20,4,6,0,4,51,False
27.1,59.37,565.46,2024,12,20,4,6,5,4,51,False
24.2,54.78,232.42,2024,12,20,4,6,10,4,51,False
20.82,45.56,421.13,2024,12,20,4,6,15,4,51,False
24.92,42.93,107.0,2024,12,20,4,6,20,4,51,False
18.92,56.4,367.02,2024,12,20,4,6,25,4,51,False
20.13,52.81,851.27,2024,12,20,4,6,30,4,51,False
25.44,61.47,347.02,2024,12,20,4,6,35,4,51,False
20.97,53.93,836.95,2024,12,20,4,6,40,4,51,False
18.31,40.38,644.03,2024,12,20,4,6,45,4,51,False
22.97,33.02,464.34,2024,12,20,4,6,50,4,51,False
24.58,43.7,388.87,2024,12,20,4,6,55,4,51,False
25.89,52.48,229.61,2024,12,20,4,7,0,4,51,False
21.06,34.6,483.1,2024,12,20,4,7,5,4,51,False
22.25,59.24,973.36,2024,12,20,4,7,10,4,51,False
23.57,59.25,990.12,2024,12,20,4,7,15,4,51,False
18.75,37.38,835.88,2024,12,20,4,7,20,4,51,False
19.98,50.043729282057186,534.83,2024,12,20,4,7,25,4,51,False
21.69,62.06,703.54,2024,12,20,4,7,30,4,51,False
20.67,56.4,128.36,2024,12,20,4,7,35,4,51,False
22.66,37.69,915.44,2024,12,20,4,7,40,4,51,False
24.51,44.87,615.05,2024,12,20,4,7,45,4,51,False
23.4,43.84,409.72,2024,12,20,4,7,50,4,51,False
25.74,48.47,236.91,2024,12,20,4,7,55,4,51,False
24.26,59.08,322.61,2024,12,20,4,8,0,4,51,False
20.92,40.3,431.46,2024,12,20,4,8,5,4,51,False
19.2,65.63,282.5,2024,12,20,4,8,10,4,51,False
24.4,43.8,344.6,2024,12,20,4,8,15,4,51,False
20.12,69.14,233.36,2024,12,20,4,8,20,4,51,False
21.19,34.63,110.84,2024,12,20,4,8,25,4,51,False
25.95,55.11,684.31,2024,12,20,4,8,30,4,51,False
20.2,62.55,676.26,2024,12,20,4,8,35,4,51,False
23.38,50.043729282057186,607.57,2024,12,20,4,8,40,4,51,False
18.95,54.33,188.62,2024,12,20,4,8,45,4,51,False
22.17,55.8,924.98,2024,12,20,4,8,50,4,51,False
27.8,60.36,933.94,2024,12,20,4,8,55,4,51,False
27.54,49.85,437.47,2024,12,20,4,9,0,4,51,False
27.47,62.43,948.72,2024,12,20,4,9,5,4,51,False
23.95,53.34,339.99,2024,12,20,4,9,10,4,51,False
20.95,59.18,561.56,2024,12,20,4,9,15,4,51,False
21.55,44.46,198.64,2024,12,20,4,9,20,4,51,False
20.06,32.08,996.32,2024,12,20,4,9,25,4,51,False
18.98,48.22,803.29,2024,12,20,4,9,30,4,51,False
19.69,33.71,117.38,2024,12,20,4,9,35,4,51,False
22.67,51.4,274.65,2024,12,20,4,9,40,4,51,False
18.27,31.91,193.77,2024,12,20,4,9,45,4,51,False
27.39,43.7,665.64,2024,12,20,4,9,50,4,51,False
23.62,59.98,844.79,2024,12,20,4,9,55,4,51,False
19.74,69.59,602.19,2024,12,20,4,10,0,4,51,False
22.16,40.45,330.46,2024,12,20,4,10,5,4,51,False
21.76,35.34,305.59,2024,12,20,4,10,10,4,51,False
26.35,56.78,793.41,2024,12,20,4,10,15,4,51,False
19.2,39.92,936.17,2024,12,20,4,10,20,4,51,False
22.3,31.05,670.57,2024,12,20,4,10,25,4,51,False
25.11,68.53,552.9,2024,12,20,4,10,30,4,51,False
21.73,65.76,445.64,2024,12,20,4,10,35,4,51,False
